1	6171.32	13263.4	1.9116	1.25593e+10	2.04808e+08
2	78.5823	18.1659	1.93338	1.12742e+07	183851
3	0.000332789	0.143726	1.76944	59.3808	0.968335
4	0.000358655	0.0837434	1.67174	60.6753	0.989445
5	0.000815162	0.068504	1.4616	60.8064	0.991582
6	0.000814401	0.0635208	1.0801	61.1022	0.996406
7	0.000815024	0.0426863	0.896101	61.2114	0.998188
8	0.000816542	0.0311404	0.493166	61.237	0.998605
9	0.000819586	0.0302619	0.331288	61.2553	0.998902
10	0.000812788	0.0279997	0.318729	61.264	0.999045
11	0.000820218	0.0270322	0.352771	61.2653	0.999066
12	0.000818449	0.0300563	0.397421	61.2641	0.999046
13	0.000816914	0.0299806	0.416248	61.2645	0.999053
14	0.000814722	0.0325091	0.463534	61.2583	0.998952
15	0.000810042	0.033395	0.462431	61.2669	0.999092
16	0.000807034	0.0292696	0.372387	61.2664	0.999084
17	0.000808897	0.0269722	0.35323	61.2651	0.999063
18	0.000810544	0.0293847	0.439607	61.2609	0.998994
19	0.00081889	0.0267843	0.345958	61.2639	0.999043
20	0.000811191	0.0276184	0.401232	61.2619	0.99901
21	0.000808671	0.0311936	0.419078	61.2587	0.998958
22	0.000807592	0.0339557	0.474642	61.2552	0.998902
23	0.000803233	0.0284571	0.425432	61.261	0.998996
24	0.000801043	0.028733	0.376735	61.2598	0.998976
25	0.00080153	0.0266068	0.354677	61.2642	0.999048
26	0.000375314	0.0275149	0.354803	61.2657	0.999072
27	0.000370465	0.0293911	0.406154	61.2655	0.99907
28	0.000383625	0.0334994	0.528999	61.2553	0.998903
29	0.000382306	0.0306053	0.48957	61.2564	0.998921
30	0.000386926	0.0279973	0.357218	61.264	0.999044
31	0.000403015	0.0233552	0.284662	61.2624	0.999019
32	0.000371192	0.0251425	0.336971	61.2653	0.999065
33	0.00039894	0.0298548	0.388666	61.2645	0.999054
34	0.000401886	0.0305063	0.447008	61.2648	0.999058
35	0.000407476	0.0298266	0.455139	61.2646	0.999055
36	0.000422225	0.0273139	0.374806	61.2662	0.999081
37	0.000414375	0.0303084	0.380341	61.2631	0.99903
38	0.000414642	0.0341143	0.448438	61.2619	0.99901
39	0.000401474	0.0309307	0.408741	61.2629	0.999027
40	0.000378869	0.0261615	0.339767	61.2666	0.999088
41	0.000386771	0.0248441	0.326508	61.2689	0.999124
42	0.00037947	0.0266003	0.353814	61.2587	0.998959
43	0.000392631	0.0244565	0.328412	61.2644	0.999051
44	0.0003841	0.0240946	0.312364	61.2631	0.999029
45	0.000391708	0.0253007	0.310793	61.2636	0.999039
46	0.000400311	0.025455	0.322486	61.2674	0.9991
47	0.000397481	0.0247358	0.317029	61.2643	0.99905
48	0.000396781	0.027156	0.330127	61.268	0.99911
49	0.000393528	0.0303905	0.412806	61.265	0.99906
50	0.000387223	0.0290517	0.373326	61.2628	0.999025
51	0.000381137	0.0233584	0.281913	61.269	0.999126
52	0.000373041	0.0307237	0.399356	61.2664	0.999084
53	0.000382588	0.0343114	0.47468	61.2605	0.998987
54	0.000374187	0.0327212	0.40924	61.2639	0.999042
55	0.000381087	0.0283516	0.398892	61.2616	0.999005
56	0.00038342	0.0298077	0.426023	61.2622	0.999016
57	0.000382453	0.0267499	0.382464	61.2658	0.999075
58	0.000351195	0.0331365	0.518821	61.2596	0.998973
59	0.000363636	0.0313154	0.488973	61.2604	0.998987
60	0.000350489	0.0313825	0.426939	61.2662	0.999081
61	0.000357578	0.0262396	0.306315	61.2607	0.998991
62	0.000360777	0.0257036	0.286414	61.2659	0.999076
63	0.000361051	0.0226037	0.256079	61.2686	0.99912
64	0.000352559	0.0266099	0.331363	61.2634	0.999035
65	0.00036618	0.0247289	0.301316	61.2657	0.999073
66	0.000372064	0.0294379	0.360556	61.2686	0.99912
67	0.000378828	0.0274389	0.356171	61.2696	0.999136
68	0.000381868	0.025614	0.341663	61.2625	0.99902
69	0.000396935	0.0260073	0.327165	61.2675	0.999102
70	0.00040098	0.0322248	0.442975	61.2691	0.999128
71	0.000420543	0.0297642	0.408017	61.2691	0.999128
72	0.000415897	0.0267284	0.338871	61.2688	0.999122
73	0.000389448	0.0249077	0.297438	61.2674	0.9991
74	0.000394649	0.0293862	0.393239	61.2628	0.999025
75	0.000394241	0.0289741	0.415199	61.2617	0.999007
76	0.000396201	0.0285212	0.4287	61.2579	0.998945
77	0.00041166	0.0268516	0.424145	61.2544	0.998888
78	0.000401376	0.0277304	0.364902	61.265	0.999061
79	0.000415694	0.0265797	0.402597	61.2589	0.998962
80	0.000405742	0.0281692	0.417018	61.2607	0.998991
81	0.000406391	0.0269477	0.372237	61.2611	0.998998
82	0.00043284	0.0326474	0.465565	61.2546	0.998892
83	0.000417442	0.0255919	0.339659	61.2625	0.999021
84	0.000390208	0.0307242	0.430985	61.2636	0.999038
85	0.000389417	0.0289622	0.391361	61.2663	0.999083
86	0.000381788	0.0331881	0.472126	61.2554	0.998905
87	0.000381279	0.0302494	0.399758	61.2637	0.99904
88	0.00038225	0.0284932	0.435716	61.2606	0.998989
89	0.000392465	0.0309312	0.42203	61.2597	0.998975
90	0.000412776	0.0271548	0.396982	61.2623	0.999017
91	0.000414917	0.028796	0.383149	61.2656	0.999071
92	0.000393427	0.0329469	0.386617	61.2702	0.999145
93	0.000380266	0.0336303	0.483281	61.2564	0.998921
94	0.000384403	0.0310236	0.451629	61.26	0.998979
95	0.00038984	0.0322446	0.447777	61.2638	0.999041
96	0.00040445	0.0325595	0.420183	61.2616	0.999006
